시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
강원도 춘천시 효자동,822,822,0,현진에버빌3차,84.954,202208,26,"35,300",4,2014,춘천로 120,,중개거래,강원 춘천시
강원도 춘천시 효자동,823,823,0,효자코아루웰라움,71.0827,202208,26,"25,000",5,2019,공지로218번길 26,,직거래,-
강원도 춘천시 후평동,595,595,0,극동,59.856,202208,27,"14,000",1,1997,후석로 459,,중개거래,강원 춘천시
강원도 춘천시 후평동,867,867,0,대우아파트,84.694,202208,3,"17,500",2,1991,후만로126번길 31,,중개거래,강원 춘천시
강원도 춘천시 후평동,738-1,738,1,동신,84.84,202208,4,"9,200",5,1991,만천로199번길 10,,중개거래,강원 춘천시
강원도 춘천시 후평동,738-1,738,1,동신,84.84,202208,15,"9,700",5,1991,만천로199번길 10,,중개거래,강원 춘천시
강원도 춘천시 후평동,893,893,0,동아,135,202208,19,"24,500",11,1995,서부대성로 327,,직거래,-
강원도 춘천시 후평동,542-3,542,3,봉의,41.514,202208,11,"5,500",1,1975,후석로441번길 40,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,58.14,202208,7,"12,300",7,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,51.66,202208,11,"10,700",14,1994,후석로228번길 24,,직거래,-
강원도 춘천시 후평동,899,899,0,석사2,51.66,202208,12,"12,100",14,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,58.14,202208,18,"12,800",8,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,51.66,202208,19,"10,900",14,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,37.67,202208,20,"10,500",13,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,899,899,0,석사2,51.66,202208,30,"13,500",11,1994,후석로228번길 24,,중개거래,강원 춘천시
강원도 춘천시 후평동,Dec.67,67,12,세경1,51.62,202208,2,"8,000",5,1984,백령로 198,,중개거래,강원 춘천시
강원도 춘천시 후평동,Dec.67,67,12,세경1,51.62,202208,3,"10,200",3,1984,백령로 202,,중개거래,강원 춘천시
강원도 춘천시 후평동,845-1,845,1,세경3차아파트,49.68,202208,2,"9,000",3,1991,삭주로 125,,직거래,-
강원도 춘천시 후평동,845-1,845,1,세경3차아파트,49.68,202208,4,"8,700",12,1991,삭주로 125,,중개거래,강원 춘천시
강원도 춘천시 후평동,845-1,845,1,세경3차아파트,49.68,202208,6,"8,200",3,1991,삭주로 125,,중개거래,강원 춘천시
강원도 춘천시 후평동,885-1,885,1,세경4차,50.4,202208,7,"12,500",2,1994,세실로 173,20220824,중개거래,강원 춘천시
강원도 춘천시 후평동,885-1,885,1,세경4차,50.4,202208,7,"12,500",2,1994,세실로 173,,중개거래,강원 춘천시
강원도 춘천시 후평동,885-1,885,1,세경4차,52.92,202208,30,"12,800",3,1994,세실로 173,,중개거래,강원 춘천시
강원도 춘천시 후평동,529-4,529,4,에리트,42.826,202208,3,"8,700",4,1981,삭주로 89-7,,중개거래,강원 춘천시
강원도 춘천시 후평동,808-1,808,1,주공4,59.3,202208,9,"16,000",5,1985,후만로98번길 9,,중개거래,강원 춘천시
강원도 춘천시 후평동,481,481,0,주공6,51.02,202208,13,"16,200",3,1989,후만로 37,,중개거래,강원 춘천시
강원도 춘천시 후평동,885,885,0,청실,62.64,202208,26,"10,500",1,1991,세실로 187,,직거래,-
강원도 춘천시 후평동,903,903,0,초록지붕6차,84.919,202208,5,"17,800",7,2004,세실로 261,,중개거래,강원 춘천시
강원도 춘천시 후평동,908,908,0,초록지붕8차,84.8091,202208,4,"21,500",11,2010,세실로 260,,중개거래,강원 춘천시
강원도 춘천시 후평동,904,904,0,춘천더샵,59.9286,202208,4,"26,700",16,2008,후석로 325,,중개거래,강원 춘천시
강원도 춘천시 후평동,904,904,0,춘천더샵,59.9429,202208,18,"25,500",9,2008,후석로 325,,중개거래,강원 춘천시
강원도 춘천시 후평동,904,904,0,춘천더샵,53.4088,202208,20,"22,800",2,2008,후석로 325,,중개거래,강원 춘천시
강원도 춘천시 후평동,904,904,0,춘천더샵,84.9129,202208,28,"32,000",17,2008,후석로 325,,중개거래,강원 춘천시
강원도 춘천시 후평동,904,904,0,춘천더샵,145.5773,202208,30,"47,000",19,2008,후석로 325,,중개거래,강원 춘천시
강원도 춘천시 후평동,910,910,0,춘천일성트루엘더퍼스트,84.955,202208,2,"39,200",4,2018,백령로 215,,중개거래,강원 춘천시
강원도 춘천시 후평동,910,910,0,춘천일성트루엘더퍼스트,84.955,202208,2,"39,200",4,2018,백령로 215,,중개거래,강원 춘천시
강원도 춘천시 후평동,910,910,0,춘천일성트루엘더퍼스트,59.958,202208,14,"30,000",9,2018,백령로 215,,중개거래,강원 춘천시
강원도 춘천시 후평동,912,912,0,춘천후평우미린뉴시티,77.752,202208,5,"42,700",29,2021,보안길 36,,중개거래,강원 춘천시
강원도 춘천시 후평동,864,864,0,한신,73.02,202208,10,"13,000",12,1991,부평길 7,,직거래,-
강원도 춘천시 후평동,87,87,0,현대3,71.137,202208,2,"15,500",8,1990,후석로326번길 31,,중개거래,강원 춘천시
강원도 춘천시 후평동,427,427,0,후평현대2차,71.636,202208,30,"14,800",5,1990,후석로326번길 13,,중개거래,강원 춘천시
강원도 태백시 동점동,74,74,0,동점,39.72,202208,10,"2,000",4,1986,동태백로 130,,직거래,-
강원도 태백시 소도동,1월 19일,19,1,삼신,43.68,202208,31,"1,900",5,1987,소도1길 73,,중개거래,강원 태백시
강원도 태백시 소도동,19,19,0,한솔,45.405,202208,9,"2,700",5,1989,소도1길 71,,직거래,-
강원도 태백시 장성동,291,291,0,태백장성동아라이크텐,116.4764,202208,2,"21,000",5,2019,장성1길 117,,중개거래,강원 강릉시
강원도 태백시 장성동,291,291,0,태백장성동아라이크텐,83.7425,202208,17,"17,700",14,2019,장성1길 117,,직거래,-
강원도 태백시 장성동,133-1,133,1,홍익베스트빌,59.9621,202208,25,"7,100",4,2003,하장성6길 42,,직거래,-
강원도 태백시 화전동,Jan.48,48,1,태백팔마,59.45,202208,9,"8,800",14,2001,수아밭길 182,,직거래,-
강원도 태백시 화전동,Jan.48,48,1,태백팔마,59.554,202208,23,"8,900",10,2001,수아밭길 182,,직거래,-
강원도 태백시 화전동,Jan.48,48,1,태백팔마,59.554,202208,24,"9,000",14,2001,수아밭길 182,,중개거래,강원 태백시
강원도 태백시 황지동,49-87,49,87,대윤,57.6,202208,19,"7,200",2,1988,고원로 167,,직거래,-
강원도 태백시 황지동,409-20,409,20,서학(409-20),46.19,202208,1,"3,450",1,1989,서학1길 39-5,,직거래,-
강원도 태백시 황지동,409-20,409,20,서학(409-20),45.76,202208,12,"3,000",3,1989,서학1길 39-5,,직거래,-
강원도 태백시 황지동,274-757,274,757,선명1차,59.7,202208,1,"8,800",14,1999,장수4길 16,,직거래,-
강원도 태백시 황지동,678,678,0,이원예채,106.7,202208,16,"21,700",5,2007,대학길 81,,중개거래,강원 태백시
강원도 태백시 황지동,678,678,0,이원예채,84.86,202208,24,"17,500",3,2007,대학길 81,,직거래,-
강원도 태백시 황지동,229-16,229,16,주공,45.69,202208,19,"4,100",3,1983,감천로 7,,중개거래,강원 태백시
강원도 태백시 황지동,229-16,229,16,주공,39.38,202208,22,"4,500",2,1983,감천로 7,,직거래,-
강원도 태백시 황지동,Aug.87,87,8,주공2,47.1,202208,2,"5,200",1,1985,황지로 29,,중개거래,강원 태백시
강원도 태백시 황지동,Aug.87,87,8,주공2,47.1,202208,5,"5,000",5,1985,황지로 29,,직거래,-
강원도 태백시 황지동,Aug.87,87,8,주공2,47.1,202208,24,"5,100",5,1985,황지로 29,,중개거래,강원 태백시
강원도 태백시 황지동,844,844,0,중앙하이츠,70.48,202208,1,"18,200",5,2011,대학길 80,,직거래,-
강원도 태백시 황지동,844,844,0,중앙하이츠,70.48,202208,10,"14,000",6,2011,대학길 80,,직거래,-
강원도 태백시 황지동,844,844,0,중앙하이츠,59.877,202208,11,"14,000",6,2011,대학길 80,,중개거래,강원 태백시
강원도 태백시 황지동,844,844,0,중앙하이츠,59.877,202208,12,"14,300",16,2011,대학길 80,,직거래,-
강원도 태백시 황지동,136-1,136,1,청록,44.91,202208,13,"3,400",3,1991,태백산로 5138,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,1,"5,100",13,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,9,"4,900",14,2001,청솔길 8,,직거래,-
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,10,"5,100",11,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,12,"5,200",13,2001,청솔길 8,,직거래,-
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,12,"4,750",10,2001,청솔길 35,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,15,"4,500",5,2001,청솔길 35,,직거래,-
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,22,"5,100",7,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,23,"5,500",4,2001,청솔길 8,,직거래,-
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,24,"5,100",13,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,24,"5,100",1,2001,청솔길 35,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,24,"5,100",1,2001,청솔길 35,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,24,"5,100",2,2001,청솔길 35,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,29,"4,800",2,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,30,"5,000",10,2001,청솔길 8,,중개거래,강원 태백시
강원도 태백시 황지동,662,662,0,태백황지청솔,38.365,202208,31,"4,700",11,2001,청솔길 8,,직거래,-
강원도 태백시 황지동,665,665,0,현대,59.36,202208,24,"9,500",11,1996,해지개길 26,,중개거래,강원 태백시
강원도 평창군 대관령면 수하리,500,500,0,동계올림픽선수촌아파트,74.907,202208,15,"38,000",11,2018,올림픽로 389,,중개거래,강원 평창군
강원도 평창군 대관령면 수하리,500,500,0,동계올림픽선수촌아파트,74.984,202208,20,"35,000",1,2018,올림픽로 389,,중개거래,강원 평창군
강원도 평창군 대관령면 수하리,500,500,0,동계올림픽선수촌아파트,74.907,202208,30,"37,000",10,2018,올림픽로 389,,중개거래,강원 평창군
강원도 평창군 대관령면 수하리,500,500,0,동계올림픽선수촌아파트,74.984,202208,30,"35,500",7,2018,올림픽로 389,,중개거래,강원 평창군
강원도 평창군 대관령면 용산리,161,161,0,용평빌리지,84.289,202208,8,"16,000",3,2002,솔봉로 463-6,,중개거래,강원 평창군
강원도 평창군 대관령면 차항리,6월 2일,6,2,유덕휴먼빌리지,59.7625,202208,9,"6,600",2,2001,차항길 114-4,,중개거래,강원 평창군
강원도 평창군 대관령면 차항리,6월 2일,6,2,유덕휴먼빌리지,59.7625,202208,13,"5,900",4,2001,차항길 114-4,,중개거래,강원 평창군
강원도 평창군 대관령면 차항리,6월 2일,6,2,유덕휴먼빌리지,59.7625,202208,23,"5,500",1,2001,차항길 114-4,,직거래,-
강원도 평창군 대관령면 횡계리,366-8,366,8,강산횡계,81.47,202208,10,"9,000",3,1994,대관령로 46-4,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,32.615,202208,2,"4,000",11,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,32.615,202208,2,"4,100",5,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,26.795,202208,4,"2,850",5,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,32.615,202208,4,"4,200",10,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,26.795,202208,9,"2,900",11,1998,대관령마루길 50-24,,중개거래,경기 구리시
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,48.635,202208,13,"6,000",12,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,26.795,202208,14,"2,400",2,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,26.795,202208,19,"3,000",11,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,48.635,202208,19,"6,100",1,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,32.615,202208,20,"4,000",10,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,26.795,202208,24,"3,000",9,1998,대관령마루길 50-24,20220905,중개거래,"경기 구리시, 서울 서대문구"
강원도 평창군 대관령면 횡계리,264-9,264,9,동보,32.615,202208,27,"3,900",4,1998,대관령마루길 50-24,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,283,283,0,알펜로제,54.8571,202208,1,"16,000",12,2007,대관령로 187,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,283,283,0,알펜로제,54.8571,202208,8,"13,600",11,2007,대관령로 187,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,283,283,0,알펜로제,54.8571,202208,8,"14,100",1,2007,대관령로 187,,중개거래,강원 평창군
강원도 평창군 대관령면 횡계리,304-6,304,6,힐탑,45.33,202208,13,"4,900",5,1994,종지목길 7,,중개거래,강원 평창군
강원도 평창군 미탄면 창리,726,726,0,백강파크빌,35.7234,202208,22,"2,700",4,2002,샘내천길 92,,중개거래,강원 평창군
강원도 평창군 미탄면 창리,726,726,0,백강파크빌,35.7234,202208,23,"3,600",5,2002,샘내천길 92,,직거래,-
강원도 평창군 봉평면 무이리,1182,1182,0,eliott아파트,59.56,202208,4,"14,100",2,2019,안흥동1길 25-4,,직거래,-
강원도 평창군 봉평면 무이리,691-45,691,45,장웅파인힐,47.19,202208,22,"8,500",2,2004,태기로 101-33,,중개거래,강원 평창군
강원도 평창군 봉평면 무이리,709,709,0,해피밸리,36.5545,202208,18,"8,600",6,2003,태기로 151,,중개거래,강원 평창군
강원도 평창군 진부면 송정리,2537,2537,0,석미,54.72,202208,11,"7,000",2,1995,송정택지1길 35,,직거래,-
강원도 평창군 진부면 송정리,2537,2537,0,석미,54.72,202208,29,"8,000",2,1995,송정택지1길 35,,직거래,-
강원도 평창군 진부면 송정리,2538,2538,0,성원,38.365,202208,25,"6,000",8,1998,송정택지1길 37,,중개거래,강원 평창군
강원도 평창군 진부면 하진부리,166-3,166,3,시대,63.13,202208,29,"7,400",4,1993,청송로 74,,중개거래,강원 평창군
강원도 평창군 평창읍 종부리,576-1,576,1,녹주한아름,59.31,202208,12,"7,600",7,2000,종부로 73,,직거래,-
강원도 평창군 평창읍 종부리,576-1,576,1,녹주한아름,59.31,202208,26,"9,600",2,2000,종부로 73,,직거래,-
강원도 평창군 평창읍 중리,246,246,0,이강아리채,84.3,202208,30,"31,000",10,2022,노람들길 66,,직거래,-
강원도 평창군 평창읍 중리,246,246,0,이강아리채,72.95,202208,31,"26,580",5,2022,노람들길 66,,직거래,-
강원도 평창군 평창읍 하리,274-1,274,1,태장위너빌,59.892,202208,5,"16,500",10,2005,노성로 24,,직거래,-
강원도 홍천군 홍천읍 갈마곡리,73,73,0,신성미소지음,84.8467,202208,18,"32,700",3,2007,갈마로8길 15,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,73,73,0,신성미소지음,84.8467,202208,20,"32,000",13,2007,갈마로8길 15,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,200,200,0,주공1차,49.83,202208,8,"11,800",7,2001,갈마로 14,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,200,200,0,주공1차,49.83,202208,11,"11,400",1,2001,갈마로 14,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,200,200,0,주공1차,49.71,202208,25,"11,500",14,2001,갈마로 14,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,222,222,0,주공2차,51.57,202208,14,"15,500",10,2004,갈마로 26,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,222,222,0,주공2차,51.57,202208,17,"16,000",12,2004,갈마로 26,,직거래,-
강원도 홍천군 홍천읍 갈마곡리,222,222,0,주공2차,59.97,202208,20,"19,000",5,2004,갈마로 26,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,222,222,0,주공2차,51.57,202208,23,"13,500",1,2004,갈마로 26,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,222,222,0,주공2차,51.57,202208,26,"15,400",5,2004,갈마로 26,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,449,449,0,태림,59.4,202208,19,"12,500",2,1992,홍천로 462,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,549,549,0,홍천오드카운티,59.9781,202208,8,"23,900",7,2016,갈마로11길 33,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,549,549,0,홍천오드카운티,59.9747,202208,19,"24,000",15,2016,갈마로11길 33,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 갈마곡리,549,549,0,홍천오드카운티,59.9747,202208,20,"24,400",4,2016,갈마로11길 33,,직거래,-
강원도 홍천군 홍천읍 연봉리,496,496,0,세영더-조은,59.9781,202208,16,"18,200",8,2007,남산마을길 13,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 연봉리,497,497,0,연봉아이파크,84.8117,202208,24,"28,000",14,2006,남산마을길 13-1,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 연봉리,497,497,0,연봉아이파크,84.8117,202208,26,"29,100",3,2006,남산마을길 13-1,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 연봉리,468-1,468,1,청솔,59.81,202208,1,"12,000",6,2000,연봉서로 46,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 연봉리,468-1,468,1,청솔,59.81,202208,13,"12,000",1,2000,연봉서로 46,,중개거래,강원 홍천군
강원도 홍천군 홍천읍 하오안리,155,155,0,삼호2차,48.202,202208,26,"7,700",14,2000,구시울1길 25,,직거래,-
강원도 홍천군 홍천읍 희망리,261-3,261,3,미진2,59.85,202208,24,"11,700",6,1994,마지기로 101,,중개거래,강원 홍천군
강원도 화천군 화천읍 신읍리,1788,1788,0,화천건영아모리움,51.9871,202208,30,"15,700",4,2017,옹기점길 17-3,,중개거래,강원 화천군
강원도 횡성군 둔내면 둔방내리,589,589,0,경림,58.189,202208,1,"8,150",6,1999,경강로둔방5길 8,,중개거래,강원 횡성군
강원도 횡성군 둔내면 둔방내리,589,589,0,경림,37.32,202208,17,"5,000",10,1999,경강로둔방5길 12,,중개거래,강원 횡성군
강원도 횡성군 둔내면 둔방내리,589,589,0,경림,37.491,202208,18,"5,000",8,1999,경강로둔방5길 8,,중개거래,강원 횡성군
강원도 횡성군 횡성읍 교항리,67,67,0,횡성코아루센트럴퍼스트,59.6695,202208,29,"19,250",4,2018,앞들서1로 62,,중개거래,강원 횡성군
강원도 횡성군 횡성읍 읍상리,607,607,0,횡성석미모닝파크,84.62,202208,3,"20,500",14,2013,어사매로 68,,직거래,-
강원도 횡성군 횡성읍 읍상리,607,607,0,횡성석미모닝파크,81.75,202208,4,"19,800",10,2013,어사매로 68,,직거래,-
강원도 횡성군 횡성읍 읍상리,607,607,0,횡성석미모닝파크,74.9,202208,8,"17,800",15,2013,어사매로 68,,직거래,-
강원도 횡성군 횡성읍 읍상리,607,607,0,횡성석미모닝파크,74.9,202208,18,"17,800",14,2013,어사매로 68,,직거래,-
강원도 횡성군 횡성읍 읍상리,607,607,0,횡성석미모닝파크,81.75,202208,18,"18,900",8,2013,어사매로 68,,직거래,-
강원도 횡성군 횡성읍 읍하리,500,500,0,금광포란채,59.98,202208,20,"10,400",15,2001,읍하로25번길 17,,중개거래,강원 횡성군
